Filename,Code Path,outliers,feminity,feminity_prediction_levels,damage,predictors,covariates,back_transform,df,Model
universe_411.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_412.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_413.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_414.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_415.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_416.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_417.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_418.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_419.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_420.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_421.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_422.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_423.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_424.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_425.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_426.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_427.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_428.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_429.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_430.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_431.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_432.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_433.R,_start->Model->O,c(),female,,dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_434.R,_start->Model->O,c(),female,,dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_435.R,_start->Model->O,c(),female,,dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_436.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_437.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_438.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_439.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_440.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_441.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_442.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_443.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_444.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_445.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_446.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_447.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_448.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_449.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_450.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_451.R,_start->Model->O,c(),female,,log_dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_452.R,_start->Model->O,c(),female,,log_dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_453.R,_start->Model->O,c(),female,,log_dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_454.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_455.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_456.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_457.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_458.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_459.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_460.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_461.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_462.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_463.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_464.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_465.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_466.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_467.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_468.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_469.R,_start->Model->O,c(),masfem,,dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_470.R,_start->Model->O,c(),masfem,,dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_471.R,_start->Model->O,c(),masfem,,dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_472.R,_start->Model->O,c(),masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_473.R,_start->Model->O,c(),masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_474.R,_start->Model->O,c(),masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_475.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_476.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_477.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_478.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_479.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_480.R,_start->Model->O,c(),masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_481.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_482.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_483.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_484.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_485.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_486.R,_start->Model->O,c(),masfem,,dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_487.R,_start->Model->O,c(),masfem,,log_dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_488.R,_start->Model->O,c(),masfem,,log_dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_489.R,_start->Model->O,c(),masfem,,log_dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_490.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_491.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_492.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_493.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_494.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_495.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_496.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_497.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_498.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_499.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_500.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_501.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_502.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_503.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_504.R,_start->Model->O,c(),masfem,,log_dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_505.R,_start->Model->O,c('Katrina'),female,,dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_506.R,_start->Model->O,c('Katrina'),female,,dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_507.R,_start->Model->O,c('Katrina'),female,,dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_508.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_509.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_510.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_511.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_512.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_513.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_514.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_515.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_516.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_517.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_518.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_519.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_520.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_521.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_522.R,_start->Model->O,c('Katrina'),female,,dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_523.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_524.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_525.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_526.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_527.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_528.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_529.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_530.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_531.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_532.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_533.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_534.R,_start->Model->O,c('Katrina'),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
